player_id;player_name;team_id;team_name;clubs_in_season;position;minutes;reliability;official_rating;provisional_rating;shooting;passing;creation;technique;defensive_contribution;physical_impact;profile_score;performance_score;overall_precalibrated;calibration_adjustment;overall;form;form_trend;form_label;form_reliability;matches_in_form;club_form;club_form_trend;club_form_label;competition_id;competition_name;season;season_label
6067;T. Almada;80;Lyon;Lyon;Midfielder;953.0;medium;True;False;66.5;88.3;82.7;73.5;55.4;53.3;71.6;77.0;73.8;0.8;74.6;81.2;-1.9;Stable;Élevée;5.0;51.3;4.0;En hausse;61;Ligue 1;2024;2024-2025
22087;M. Nadé;1063;Saint Etienne;Saint Etienne;Defender;2305.0;high;True;False;60.7;66.1;55.9;58.3;77.8;76.6;73.5;74.1;73.7;0.8;74.5;74.2;8.1;En hausse;Élevée;5.0;43.0;4.0;En hausse;61;Ligue 1;2024;2024-2025
161622;M. Abline;83;Nantes;Nantes / Rennes;Attacker;2789.0;high;True;False;82.2;70.4;73.4;69.6;45.2;63.9;74.1;73.0;73.6;0.8;74.4;71.6;2.9;Stable;Élevée;5.0;53.1;10.7;En hausse;61;Ligue 1;2024;2024-2025
84082;R. Faivre;106;Stade Brestois 29;Stade Brestois 29;Midfielder;900.0;medium;True;False;84.3;72.4;79.3;74.3;60.6;79.3;74.2;72.7;73.6;0.8;74.4;66.9;;Non disponible;Faible;1.0;48.8;4.0;En hausse;61;Ligue 1;2024;2024-2025
31057;H. Traorè;108;Auxerre;Auxerre;Midfielder;2106.0;high;True;False;86.2;76.7;77.4;66.7;57.4;64.1;70.8;77.5;73.5;0.8;74.3;65.8;;Non disponible;Faible;2.0;36.7;-4.0;En baisse;61;Ligue 1;2024;2024-2025
264;T. Meunier;79;Lille;Lille;Defender;1951.0;high;True;False;73.0;62.5;56.1;65.4;78.4;65.5;71.0;77.1;73.4;0.8;74.2;76.3;0.9;Stable;Élevée;5.0;58.7;-6.7;En baisse;61;Ligue 1;2024;2024-2025
10036;Douglas Augusto;83;Nantes;Nantes;Midfielder;2315.0;high;True;False;76.0;60.3;64.9;76.0;78.9;76.3;71.1;76.8;73.4;0.8;74.1;75.0;-1.6;Stable;Moyenne;4.0;53.1;10.7;En hausse;61;Ligue 1;2024;2024-2025
421;B. Embolo;91;Monaco;Monaco;Attacker;1842.0;high;True;False;80.6;83.2;80.9;62.7;50.3;68.0;75.2;70.5;73.4;0.7;74.1;73.7;11.1;En hausse;Moyenne;4.0;54.2;-1.3;Stable;61;Ligue 1;2024;2024-2025
679;Ismaily;79;Lille;Lille;Defender;905.0;medium;True;False;67.6;61.4;66.5;64.0;77.4;69.4;71.5;76.1;73.4;0.7;74.1;70.3;3.5;En hausse;Moyenne;4.0;58.7;-6.7;En baisse;61;Ligue 1;2024;2024-2025
90617;L. Sinayoko;108;Auxerre;Auxerre;Attacker;2306.0;high;True;False;73.4;81.9;83.6;67.1;57.4;57.8;71.7;75.7;73.3;0.7;74.0;81.7;-2.1;Stable;Élevée;5.0;36.7;-4.0;En baisse;61;Ligue 1;2024;2024-2025
3080;M. Munetsi;93;Reims;Reims;Midfielder;1694.0;high;True;False;72.0;73.5;70.6;65.9;71.0;79.2;71.9;75.4;73.3;0.7;74.0;;;;;;31.3;1.3;Stable;61;Ligue 1;2024;2024-2025
41323;Mama Baldé;106;Stade Brestois 29;Stade Brestois 29 / Lyon;Attacker;1185.0;medium;True;False;72.2;90.1;91.0;69.6;69.8;74.1;76.5;68.4;73.3;0.7;73.9;60.3;-0.9;Stable;Moyenne;4.0;48.8;4.0;En hausse;61;Ligue 1;2024;2024-2025
437482;A. Koné;93;Reims;Reims;Midfielder;1430.0;high;True;False;56.0;61.9;65.0;84.6;82.3;91.7;73.9;71.9;73.1;0.7;73.8;69.5;-3.0;En baisse;Élevée;5.0;31.3;1.3;Stable;61;Ligue 1;2024;2024-2025
21103;A. Touré;111;Le Havre;Le Havre;Midfielder;2329.0;high;True;False;77.0;49.0;61.4;79.9;81.5;82.5;70.2;77.3;73.0;0.7;73.7;72.9;7.9;En hausse;Élevée;5.0;57.1;1.3;Stable;61;Ligue 1;2024;2024-2025
282549;J. Mwanga;111;Le Havre;Le Havre / Strasbourg;Midfielder;1245.0;medium;True;False;65.2;74.4;77.9;66.9;82.4;69.9;73.5;72.4;73.0;0.7;73.7;69.8;-12.0;En baisse;Moyenne;4.0;57.1;1.3;Stable;61;Ligue 1;2024;2024-2025
18967;L. Østigård;94;Rennes;Rennes;Defender;1227.0;medium;True;False;62.6;81.0;48.4;59.9;72.4;72.5;71.8;74.7;73.0;0.6;73.6;;;;;;42.7;4.0;En hausse;61;Ligue 1;2024;2024-2025
1456;A. Maitland-Niles;80;Lyon;Lyon;Midfielder;2013.0;high;True;False;63.7;76.8;74.3;62.3;76.2;67.7;71.0;75.7;72.8;0.6;73.5;79.6;4.8;En hausse;Élevée;5.0;51.3;4.0;En hausse;61;Ligue 1;2024;2024-2025
328074;J. James;94;Rennes;Rennes;Midfielder;1193.0;medium;True;False;55.0;86.0;75.9;67.8;69.5;66.8;72.1;73.9;72.8;0.6;73.5;68.3;-1.0;Stable;Moyenne;3.0;42.7;4.0;En hausse;61;Ligue 1;2024;2024-2025
328;Fabián Ruiz;85;Paris Saint Germain;Paris Saint Germain;Midfielder;1929.0;high;True;False;74.6;63.9;78.5;72.7;59.8;55.2;67.2;81.1;72.8;0.6;73.4;78.1;-2.3;Stable;Moyenne;4.0;60.9;15.0;En hausse;61;Ligue 1;2024;2024-2025
257;Marquinhos;85;Paris Saint Germain;Paris Saint Germain;Defender;1725.0;high;True;False;64.0;80.3;51.3;63.6;64.6;64.6;66.3;82.6;72.8;0.6;73.4;81.8;9.6;En hausse;Moyenne;3.0;60.9;15.0;En hausse;61;Ligue 1;2024;2024-2025
162267;A. Truffert;94;Rennes;Rennes;Defender;2763.0;high;True;False;72.9;79.8;72.0;61.2;68.1;71.1;70.2;76.6;72.8;0.6;73.3;71.3;-7.1;En baisse;Élevée;5.0;42.7;4.0;En hausse;61;Ligue 1;2024;2024-2025
16367;W. Pacho;85;Paris Saint Germain;Paris Saint Germain;Defender;2130.0;high;True;False;46.8;68.2;47.2;50.2;79.5;64.7;70.3;76.4;72.7;0.6;73.3;68.2;1.8;Stable;Moyenne;3.0;60.9;15.0;En hausse;61;Ligue 1;2024;2024-2025
102;D. Sidibé;96;Toulouse;Toulouse;Defender;2116.0;high;True;False;45.8;67.1;68.4;68.9;71.1;75.3;71.2;74.8;72.6;0.5;73.2;72.2;-0.8;Stable;Élevée;5.0;62.7;5.3;En hausse;61;Ligue 1;2024;2024-2025
343792;D. Cissé;94;Rennes;Rennes;Midfielder;1129.0;medium;True;False;73.3;59.5;62.3;82.2;75.1;69.7;69.7;77.1;72.6;0.5;73.2;64.2;-1.7;Stable;Élevée;5.0;42.7;4.0;En hausse;61;Ligue 1;2024;2024-2025
21635;J. Gradit;116;Lens;Lens;Defender;2115.0;high;True;False;49.3;65.6;51.0;54.8;74.3;74.3;70.6;75.6;72.6;0.5;73.1;70.4;4.1;En hausse;Élevée;5.0;64.8;0.0;Stable;61;Ligue 1;2024;2024-2025
289555;L. Mouton;1063;Saint Etienne;Saint Etienne / Angers;Midfielder;2087.0;high;True;False;49.5;82.1;75.5;71.5;79.0;70.5;73.5;71.3;72.6;0.5;73.1;68.3;1.8;Stable;Moyenne;4.0;43.0;4.0;En hausse;61;Ligue 1;2024;2024-2025
68;Clinton Mata;80;Lyon;Lyon;Defender;2370.0;high;True;False;42.0;59.9;66.8;67.8;74.8;73.1;71.1;74.6;72.5;0.5;73.0;69.9;-4.6;En baisse;Moyenne;3.0;51.3;4.0;En hausse;61;Ligue 1;2024;2024-2025
20836;C. Operi;111;Le Havre;Le Havre;Defender;1170.0;medium;True;False;55.5;85.5;80.9;74.9;65.2;69.8;70.4;75.3;72.4;0.5;72.9;;;;;;57.1;1.3;Stable;61;Ligue 1;2024;2024-2025
360114;A. Khusanov;116;Lens;Lens;Defender;975.0;medium;True;False;68.5;52.7;51.7;58.8;76.0;66.1;67.9;79.2;72.4;0.5;72.9;;;;;;64.8;0.0;Stable;61;Ligue 1;2024;2024-2025
20761;F. Sotoca;116;Lens;Lens;Attacker;1797.0;high;True;False;71.3;71.0;69.7;67.7;60.1;70.3;70.1;75.7;72.3;0.4;72.8;62.6;3.5;En hausse;Moyenne;4.0;64.8;0.0;Stable;61;Ligue 1;2024;2024-2025
21146;A. Fulgini;116;Lens;Lens;Midfielder;1059.0;medium;True;False;73.2;89.5;80.6;63.5;56.4;66.6;72.5;72.2;72.4;0.4;72.8;66.9;;Non disponible;Faible;1.0;64.8;0.0;Stable;61;Ligue 1;2024;2024-2025
191189;C. Akpa;108;Auxerre;Auxerre;Defender;2495.0;high;True;False;43.4;49.5;56.9;58.5;77.7;79.9;71.8;73.1;72.3;0.4;72.7;67.3;0.4;Stable;Élevée;5.0;36.7;-4.0;En baisse;61;Ligue 1;2024;2024-2025
142691;Alexsandro Ribeiro;79;Lille;Lille;Defender;2700.0;high;True;False;53.5;62.1;55.2;66.2;64.0;76.1;66.8;80.3;72.2;0.4;72.6;77.4;4.9;En hausse;Élevée;5.0;58.7;-6.7;En baisse;61;Ligue 1;2024;2024-2025
203762;E. Emegha;95;Strasbourg;Strasbourg;Attacker;2302.0;high;True;False;92.3;65.1;66.8;48.9;42.7;48.6;70.3;75.0;72.2;0.4;72.6;65.2;;Non disponible;Moyenne;3.0;44.5;-15.0;En baisse;61;Ligue 1;2024;2024-2025
261;T. Kehrer;91;Monaco;Monaco;Defender;2385.0;high;True;False;76.1;65.9;42.5;55.9;69.7;71.0;67.7;78.7;72.1;0.4;72.5;72.8;2.1;Stable;Faible;2.0;54.2;-1.3;Stable;61;Ligue 1;2024;2024-2025
8683;I. Cardona;1063;Saint Etienne;Saint Etienne;Attacker;1072.0;medium;True;False;86.0;75.9;73.2;56.6;50.6;47.1;70.8;74.3;72.2;0.4;72.5;68.8;12.0;En hausse;Élevée;5.0;43.0;4.0;En hausse;61;Ligue 1;2024;2024-2025
19546;C. Kipré;93;Reims;Reims;Defender;2409.0;high;True;False;54.5;51.9;57.0;68.3;75.4;70.2;69.4;75.8;71.9;0.4;72.3;78.6;2.5;Stable;Élevée;5.0;31.3;1.3;Stable;61;Ligue 1;2024;2024-2025
47969;G. Gudmundsson;79;Lille;Lille;Defender;1806.0;high;True;False;66.1;67.6;65.6;71.3;70.2;78.4;72.0;71.7;71.9;0.4;72.2;73.8;4.6;En hausse;Moyenne;4.0;58.7;-6.7;En baisse;61;Ligue 1;2024;2024-2025
57446;A. Adams;82;Montpellier;Montpellier;Attacker;1079.0;medium;True;False;80.1;72.7;69.3;68.1;48.0;56.4;71.1;72.9;71.8;0.3;72.2;;;;;;25.0;-2.7;Stable;61;Ligue 1;2024;2024-2025
20537;I. Niane;77;Angers;Angers;Attacker;934.0;medium;True;False;80.7;69.7;72.1;65.5;58.4;76.2;74.8;67.0;71.7;0.4;72.1;67.5;;Non disponible;Faible;1.0;50.3;4.0;En hausse;61;Ligue 1;2024;2024-2025
2204;B. André;79;Lille;Lille;Midfielder;2693.0;high;True;False;45.0;50.8;66.8;60.2;85.1;84.0;65.6;80.8;71.7;0.3;72.0;78.1;-6.9;En baisse;Moyenne;4.0;58.7;-6.7;En baisse;61;Ligue 1;2024;2024-2025
157146;L. Pétrot;1063;Saint Etienne;Saint Etienne;Defender;2637.0;high;True;False;51.3;59.7;61.7;60.3;78.6;70.2;71.4;72.1;71.7;0.3;72.0;76.3;2.5;Stable;Élevée;5.0;43.0;4.0;En hausse;61;Ligue 1;2024;2024-2025
8624;F. Tardieu;1063;Saint Etienne;Saint Etienne;Midfielder;1253.0;medium;True;False;67.0;81.3;75.8;52.7;67.3;65.8;69.0;75.7;71.7;0.3;72.0;80.9;11.0;En hausse;Élevée;5.0;43.0;4.0;En hausse;61;Ligue 1;2024;2024-2025
307835;Beraldo;85;Paris Saint Germain;Paris Saint Germain;Defender;2011.0;high;True;False;59.9;76.5;47.5;59.2;67.4;68.3;67.6;77.8;71.7;0.3;71.9;71.2;3.5;En hausse;Élevée;5.0;60.9;15.0;En hausse;61;Ligue 1;2024;2024-2025
2483;D. Machado;116;Lens;Lens;Defender;1805.0;high;True;False;59.7;73.2;78.6;77.3;67.9;73.1;71.1;72.5;71.6;0.3;71.9;67.6;1.6;Stable;Moyenne;3.0;64.8;0.0;Stable;61;Ligue 1;2024;2024-2025
226803;S. Nanasi;95;Strasbourg;Strasbourg;Midfielder;2121.0;high;True;False;78.0;84.1;78.6;69.7;47.0;49.8;68.4;76.2;71.5;0.2;71.8;80.6;2.5;Stable;Moyenne;4.0;44.5;-15.0;En baisse;61;Ligue 1;2024;2024-2025
20916;C. Wooh;94;Rennes;Rennes;Defender;1458.0;high;True;False;60.5;45.2;50.7;68.9;79.3;75.0;71.5;71.7;71.6;0.2;71.8;65.7;;Non disponible;Faible;1.0;42.7;4.0;En hausse;61;Ligue 1;2024;2024-2025
22247;K. Lala;106;Stade Brestois 29;Stade Brestois 29;Defender;2685.0;high;True;False;73.4;80.9;69.9;72.0;66.2;61.9;67.7;77.1;71.5;0.2;71.7;65.8;-3.8;En baisse;Moyenne;4.0;48.8;4.0;En hausse;61;Ligue 1;2024;2024-2025
3099;Y. Ndayishimiye;84;Nice;Nice;Midfielder;1934.0;high;True;False;67.7;72.6;48.7;69.7;72.7;70.5;67.0;78.3;71.5;0.2;71.7;70.2;;Non disponible;Faible;2.0;68.3;-12.0;En baisse;61;Ligue 1;2024;2024-2025
264383;W. Kamanzi;96;Toulouse;Toulouse;Defender;1058.0;medium;True;False;69.7;73.0;73.9;78.4;71.5;72.5;72.6;69.7;71.4;0.2;71.6;67.6;-1.2;Stable;Moyenne;3.0;62.7;5.3;En hausse;61;Ligue 1;2024;2024-2025
22163;Dante;84;Nice;Nice;Defender;1966.0;high;True;False;52.3;70.6;47.8;60.6;73.4;68.8;69.8;73.6;71.3;0.2;71.5;74.1;5.7;En hausse;Moyenne;3.0;68.3;-12.0;En baisse;61;Ligue 1;2024;2024-2025
203483;"A. N&apos;Diaye";106;Stade Brestois 29;Stade Brestois 29;Defender;1712.0;high;True;False;58.8;38.1;45.4;52.0;76.6;80.9;69.3;74.2;71.3;0.2;71.4;69.4;-3.3;En baisse;Moyenne;4.0;48.8;4.0;En hausse;61;Ligue 1;2024;2024-2025
20546;B. Chardonnet;106;Stade Brestois 29;Stade Brestois 29;Defender;2417.0;high;True;False;50.2;50.8;47.5;58.7;73.3;71.5;67.5;76.7;71.2;0.2;71.3;72.0;;Non disponible;Moyenne;3.0;48.8;4.0;En hausse;61;Ligue 1;2024;2024-2025
174927;A. Sangante;111;Le Havre;Le Havre;Defender;1251.0;medium;True;False;75.8;80.1;55.1;74.5;76.0;77.0;76.1;63.6;71.1;0.2;71.3;62.9;-12.0;En baisse;Moyenne;3.0;57.1;1.3;Stable;61;Ligue 1;2024;2024-2025
336657;W. Zaïre-Emery;85;Paris Saint Germain;Paris Saint Germain;Midfielder;2052.0;high;True;False;72.0;64.2;69.8;72.9;70.6;61.2;68.2;75.3;71.1;0.1;71.2;74.6;12.0;En hausse;Élevée;5.0;60.9;15.0;En hausse;61;Ligue 1;2024;2024-2025
2973;A. Murillo;81;Marseille;Marseille;Defender;2436.0;high;True;False;59.5;56.3;70.6;67.1;66.2;76.7;67.8;75.3;70.8;0.2;71.0;69.5;-6.8;En baisse;Élevée;5.0;75.6;5.3;En hausse;61;Ligue 1;2024;2024-2025
270509;A. Diouf;116;Lens;Lens;Midfielder;2240.0;high;True;False;56.3;80.6;77.2;80.2;59.9;58.4;70.7;70.6;70.6;0.2;70.8;63.7;0.8;Stable;Élevée;5.0;64.8;0.0;Stable;61;Ligue 1;2024;2024-2025
48491;V. Sierro;96;Toulouse;Toulouse;Midfielder;2409.0;high;True;False;72.1;74.8;68.4;60.9;64.2;62.8;67.3;75.5;70.6;0.2;70.7;69.6;5.7;En hausse;Élevée;5.0;62.7;5.3;En hausse;61;Ligue 1;2024;2024-2025
20661;M. Sagnan;82;Montpellier;Montpellier;Defender;2117.0;high;True;False;64.9;51.8;51.5;73.8;78.6;68.0;70.7;70.4;70.5;0.2;70.7;67.5;;Non disponible;Faible;1.0;25.0;-2.7;Stable;61;Ligue 1;2024;2024-2025
926;G. Kondogbia;81;Marseille;Marseille;Midfielder;2021.0;high;True;False;45.8;74.5;49.9;73.6;74.4;77.3;67.4;75.2;70.5;0.1;70.7;74.2;;Non disponible;Moyenne;3.0;75.6;5.3;En hausse;61;Ligue 1;2024;2024-2025
243;Z. Aboukhlal;96;Toulouse;Toulouse;Attacker;1907.0;high;True;False;85.8;61.6;68.0;56.8;50.1;52.9;69.9;71.1;70.4;0.1;70.5;64.2;-0.5;Stable;Moyenne;3.0;62.7;5.3;En hausse;61;Ligue 1;2024;2024-2025
375598;N. Mukau;79;Lille;Lille;Midfielder;1218.0;medium;True;False;57.3;70.5;69.5;70.9;69.4;72.6;69.2;72.1;70.4;0.1;70.5;64.4;-0.5;Stable;Moyenne;4.0;58.7;-6.7;En baisse;61;Ligue 1;2024;2024-2025
278232;P. Ekwah;1063;Saint Etienne;Saint Etienne;Midfielder;2579.0;high;True;False;57.1;59.9;56.8;75.8;76.7;76.0;67.2;74.9;70.3;0.1;70.4;72.5;2.5;Stable;Élevée;5.0;43.0;4.0;En hausse;61;Ligue 1;2024;2024-2025
274355;B. Bouchouari;1063;Saint Etienne;Saint Etienne;Midfielder;1783.0;high;True;False;56.8;68.0;67.5;82.3;65.6;74.1;69.9;71.0;70.3;0.1;70.4;71.8;;Non disponible;Faible;1.0;43.0;4.0;En hausse;61;Ligue 1;2024;2024-2025
51293;T. Bair;108;Auxerre;Auxerre;Attacker;958.0;medium;True;False;83.3;71.4;66.0;53.4;58.4;66.6;71.2;68.8;70.3;0.1;70.3;65.9;;Non disponible;Moyenne;3.0;36.7;-4.0;En baisse;61;Ligue 1;2024;2024-2025
278392;C. Cresswell;96;Toulouse;Toulouse;Defender;2592.0;high;True;False;73.0;45.0;48.6;46.3;70.8;74.7;65.6;76.8;70.1;0.1;70.2;68.6;2.1;Stable;Moyenne;4.0;62.7;5.3;En hausse;61;Ligue 1;2024;2024-2025
364810;A. Sylla;95;Strasbourg;Strasbourg;Defender;951.0;medium;True;False;67.8;47.5;52.9;62.1;77.6;73.0;70.1;70.2;70.1;0.1;70.2;68.2;;Non disponible;Faible;1.0;44.5;-15.0;En baisse;61;Ligue 1;2024;2024-2025
326088;K. Fayad;82;Montpellier;Montpellier;Midfielder;1026.0;medium;True;False;59.0;63.6;67.6;75.6;74.3;82.8;70.7;69.2;70.1;0.0;70.1;64.3;-5.1;En baisse;Moyenne;4.0;25.0;-2.7;Stable;61;Ligue 1;2024;2024-2025
129681;A. Rouault;94;Rennes;Rennes;Defender;973.0;medium;True;False;61.2;89.1;49.6;66.5;64.6;63.6;67.4;74.0;70.1;0.0;70.1;65.3;-0.9;Stable;Élevée;5.0;42.7;4.0;En hausse;61;Ligue 1;2024;2024-2025
1101;T. Minamino;91;Monaco;Monaco;Midfielder;2244.0;high;True;False;78.5;84.5;75.7;54.3;51.5;50.0;66.1;75.3;69.8;0.1;69.8;66.7;-1.5;Stable;Élevée;5.0;54.2;-1.3;Stable;61;Ligue 1;2024;2024-2025
163004;E. Lepaul;77;Angers;Angers;Attacker;1638.0;high;True;False;87.8;56.3;55.1;54.3;48.6;53.8;67.8;72.6;69.7;0.0;69.8;73.2;6.1;En hausse;Élevée;5.0;50.3;4.0;En hausse;61;Ligue 1;2024;2024-2025
64255;G. Lloris;111;Le Havre;Le Havre;Defender;2769.0;high;True;False;56.3;47.4;47.1;54.8;75.9;69.7;67.5;72.9;69.6;0.0;69.7;64.8;-6.1;En baisse;Moyenne;3.0;57.1;1.3;Stable;61;Ligue 1;2024;2024-2025
156992;M. Gbane;93;Reims;Reims;Midfielder;1126.0;medium;True;False;62.2;62.3;63.7;74.0;74.5;60.6;66.5;74.4;69.6;0.0;69.7;66.3;-6.5;En baisse;Élevée;5.0;31.3;1.3;Stable;61;Ligue 1;2024;2024-2025
103;J. Aholou;77;Angers;Angers / Strasbourg;Midfielder;1978.0;high;True;False;64.9;57.5;56.7;68.4;83.4;74.4;67.0;73.5;69.6;0.0;69.6;;;;;;50.3;4.0;En hausse;61;Ligue 1;2024;2024-2025
1902;D. Ćaleta-Car;80;Lyon;Lyon;Defender;1590.0;high;True;False;54.8;76.8;46.1;59.4;66.9;64.4;66.3;74.5;69.6;-0.0;69.6;69.2;-0.9;Stable;Moyenne;3.0;51.3;4.0;En hausse;61;Ligue 1;2024;2024-2025
20850;C. Arcus;77;Angers;Angers;Defender;2055.0;high;True;False;44.7;66.5;63.9;61.9;72.7;67.6;69.1;70.2;69.5;-0.0;69.5;68.4;-0.2;Stable;Élevée;5.0;50.3;4.0;En hausse;61;Ligue 1;2024;2024-2025
162067;T. Pembélé;111;Le Havre;Le Havre;Defender;1109.0;medium;True;False;69.2;53.2;60.2;77.1;73.4;71.7;69.9;68.8;69.5;-0.0;69.5;65.0;-0.5;Stable;Moyenne;4.0;57.1;1.3;Stable;61;Ligue 1;2024;2024-2025
33321;Keito Nakamura;93;Reims;Reims;Attacker;2870.0;high;True;False;84.6;68.4;66.9;55.4;45.3;35.7;66.3;74.3;69.5;-0.1;69.4;62.0;-9.4;En baisse;Moyenne;4.0;31.3;1.3;Stable;61;Ligue 1;2024;2024-2025
21434;T. Sainte-Luce;82;Montpellier;Montpellier;Defender;1024.0;medium;True;False;69.1;65.8;64.4;76.7;73.0;71.3;71.6;66.4;69.5;-0.1;69.4;66.3;;Non disponible;Moyenne;3.0;25.0;-2.7;Stable;61;Ligue 1;2024;2024-2025
327631;H. Diarra;95;Strasbourg;Strasbourg;Midfielder;2356.0;high;True;False;76.6;74.0;76.0;54.3;54.4;62.2;66.0;74.6;69.4;-0.1;69.3;72.7;-0.1;Stable;Élevée;5.0;44.5;-15.0;En baisse;61;Ligue 1;2024;2024-2025
1407;D. Appiah;1063;Saint Etienne;Saint Etienne;Defender;2124.0;high;True;False;52.5;61.1;63.0;64.8;79.2;62.3;70.2;68.3;69.4;-0.1;69.3;70.3;8.3;En hausse;Élevée;5.0;43.0;4.0;En hausse;61;Ligue 1;2024;2024-2025
31318;"M&apos;Bala Nzola";116;Lens;Lens;Attacker;1464.0;high;True;False;81.6;76.3;71.7;61.5;49.0;52.6;70.6;67.6;69.4;-0.1;69.3;;;;;;64.8;0.0;Stable;61;Ligue 1;2024;2024-2025
18599;S. Thomas;83;Nantes;Nantes;Midfielder;1331.0;medium;True;False;57.9;90.8;81.7;62.3;55.1;51.3;68.8;70.3;69.4;-0.1;69.2;75.2;;Non disponible;Faible;2.0;53.1;10.7;En hausse;61;Ligue 1;2024;2024-2025
179399;E. Tchato;82;Montpellier;Montpellier;Defender;1902.0;high;True;False;56.4;64.2;56.2;59.7;72.8;69.7;69.0;69.6;69.2;-0.1;69.1;62.5;-3.1;En baisse;Moyenne;3.0;25.0;-2.7;Stable;61;Ligue 1;2024;2024-2025
174660;L. Rao-Lisoa;77;Angers;Angers;Defender;1326.0;medium;True;False;49.2;72.1;76.4;68.4;75.3;69.2;72.4;64.5;69.2;-0.2;69.1;63.2;-3.7;En baisse;Élevée;5.0;50.3;4.0;En hausse;61;Ligue 1;2024;2024-2025
407017;M. Lumpungu;84;Nice;Nice;Defender;2195.0;high;True;False;43.9;62.5;44.4;72.7;68.0;65.2;65.9;73.6;69.0;-0.1;68.8;70.0;-6.9;En baisse;Moyenne;3.0;68.3;-12.0;En baisse;61;Ligue 1;2024;2024-2025
21715;W. Saïd;116;Lens;Lens;Attacker;919.0;medium;True;False;77.4;69.9;64.7;66.2;55.0;53.0;68.2;70.0;68.9;-0.2;68.8;62.7;-1.9;Stable;Moyenne;3.0;64.8;0.0;Stable;61;Ligue 1;2024;2024-2025
274328;S. Sow;95;Strasbourg;Strasbourg / Nantes;Defender;1818.0;high;True;False;62.3;46.2;49.2;68.9;72.9;62.1;65.1;74.5;68.9;-0.2;68.7;;;;;;44.5;-15.0;En baisse;61;Ligue 1;2024;2024-2025
438688;A. Bouaddi;79;Lille;Lille;Midfielder;1154.0;medium;True;False;59.4;57.3;65.3;71.2;77.1;76.4;67.7;70.6;68.9;-0.2;68.7;65.4;;Non disponible;Faible;2.0;58.7;-6.7;En baisse;61;Ligue 1;2024;2024-2025
22166;M. Sarr;116;Lens;Lens;Defender;1389.0;high;True;False;53.7;76.0;52.5;61.2;68.4;62.9;66.8;71.7;68.8;-0.2;68.6;68.5;;Non disponible;Faible;2.0;64.8;0.0;Stable;61;Ligue 1;2024;2024-2025
2336;L. Négo;111;Le Havre;Le Havre;Defender;2461.0;high;True;False;43.2;57.8;55.1;75.7;68.5;73.5;68.3;69.3;68.7;-0.3;68.4;62.6;-5.7;En baisse;Élevée;5.0;57.1;1.3;Stable;61;Ligue 1;2024;2024-2025
21088;N. Pallois;83;Nantes;Nantes;Defender;2020.0;high;True;False;49.8;41.6;52.0;53.6;77.8;65.7;66.5;72.0;68.7;-0.2;68.4;68.0;-8.3;En baisse;Moyenne;4.0;53.1;10.7;En hausse;61;Ligue 1;2024;2024-2025
240;P. Rosario;84;Nice;Nice;Midfielder;1794.0;high;True;False;72.0;67.7;64.2;65.0;71.2;57.8;66.2;71.9;68.5;-0.3;68.2;69.8;-5.1;En baisse;Moyenne;4.0;68.3;-12.0;En baisse;61;Ligue 1;2024;2024-2025
530;M. Bakker;79;Lille;Lille;Defender;1229.0;medium;True;False;78.7;84.9;77.6;71.5;61.3;54.4;64.2;75.0;68.5;-0.3;68.2;63.9;-4.8;En baisse;Moyenne;3.0;58.7;-6.7;En baisse;61;Ligue 1;2024;2024-2025
22102;W. Khazri;82;Montpellier;Montpellier;Attacker;1097.0;medium;True;False;64.4;80.3;75.2;60.9;65.1;69.1;67.6;69.5;68.4;-0.3;68.0;66.7;;Non disponible;Faible;2.0;25.0;-2.7;Stable;61;Ligue 1;2024;2024-2025
22136;B. Diakité;79;Lille;Lille;Defender;2767.0;high;True;False;68.4;58.0;49.0;68.8;62.3;65.9;62.9;76.4;68.3;-0.3;67.9;64.9;-0.0;Stable;Moyenne;3.0;58.7;-6.7;En baisse;61;Ligue 1;2024;2024-2025
8445;D. Batubinsika;1063;Saint Etienne;Saint Etienne;Defender;2017.0;high;True;False;58.2;67.9;46.9;68.6;71.4;69.0;69.2;66.8;68.2;-0.4;67.9;72.5;;Non disponible;Faible;1.0;43.0;4.0;En hausse;61;Ligue 1;2024;2024-2025
943;U. Garcia;81;Marseille;Marseille;Defender;937.0;medium;True;False;69.5;69.3;72.2;62.5;62.6;65.3;64.6;73.6;68.2;-0.4;67.8;65.4;-5.9;En baisse;Moyenne;4.0;75.6;5.3;En hausse;61;Ligue 1;2024;2024-2025
20554;H. Belkebla;77;Angers;Angers;Midfielder;1795.0;high;True;False;48.0;50.0;60.1;66.5;82.8;78.1;64.4;73.8;68.1;-0.5;67.7;;;;;;50.3;4.0;En hausse;61;Ligue 1;2024;2024-2025
334914;S. Kumbedi;80;Lyon;Lyon;Defender;965.0;medium;True;False;64.4;60.0;61.9;66.2;70.3;65.0;66.8;70.2;68.2;-0.4;67.7;62.5;;Non disponible;Faible;2.0;51.3;4.0;En hausse;61;Ligue 1;2024;2024-2025
174724;F. Magri;96;Toulouse;Toulouse;Attacker;1534.0;high;True;False;84.0;60.8;62.5;52.8;50.7;58.2;68.4;67.6;68.1;-0.5;67.6;67.8;-1.1;Stable;Élevée;5.0;62.7;5.3;En hausse;61;Ligue 1;2024;2024-2025
